athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date
5715,Miroslav Berić,1973-01-20,Beograd (Belgrade),Beograd,SRB,Serbia and Montenegro,198.0,92.0,N/A
5722,Gianni Bertolotti,1950-02-12,Milano,Milano,ITA,Italy,200.0,91.0,N/A
5726,Éric Beugnot,1955-03-22,Cliron,Ardennes,FRA,France,200.0,N/A,N/A
5727,Gregor Beugnot,1957-10-07,Cliron,Ardennes,FRA,France,192.0,N/A,N/A
5728,Jean-Paul Beugnot,1931-06-25,Schiltigheim,Bas-Rhin,FRA,France,207.0,104.0,2001-02-07
5731,Jerzy Bińkowski,1959-06-12,Zgorzelec,Dolnośląskie,POL,Poland,206.0,94.0,N/A
5732,Larry Bird,1956-12-07,French Lick,Indiana,USA,United States,205.0,100.0,N/A
5733,José Biriukov,1963-02-03,Moskva (Moscow),Moskva,RUS,Spain,194.0,84.0,N/A
5734,Walter Birtles,1937-04-16,Vancouver,British Columbia,CAN,Canada,198.0,90.0,N/A
5735,Ralph Bishop,1915-10-01,N/A,N/A,N/A,United States,193.0,86.0,1974-10-01
5736,Edson Bispo,1935-05-27,Rio de Janeiro,Rio de Janeiro,BRA,Brazil,195.0,86.0,2011-02-12
5738,Ivan Bisson,1946-04-21,Macerata,Macerata,ITA,Italy,200.0,94.0,N/A
5739,Uwe Blab,1962-03-26,München (Munich),Bayern,GER,Germany West Germany,218.0,110.0,N/A
5742,Tadeusz Blauth,1939-07-01,Warszawa (Warsaw),Mazowieckie,POL,Poland,204.0,75.0,N/A
5744,Jan Blažek,1947-09-13,Praha (Prague),Hlavní město Praha,CZE,Czechoslovakia,206.0,98.0,2016-09-29
5745,Andris Blicavs,1954-07-30,N/A,N/A,N/A,Australia,191.0,81.0,N/A
5747,Héctor Blondet,1947-05-12,N/A,N/A,N/A,Puerto Rico,195.0,91.0,2006-09-09
5749,Gayle Bluth,1925-04-19,Colonia Dublán,Chihuahua,MEX,Mexico,191.0,90.0,2013-01-19
5751,Jan Bobrovský,1945-03-29,Rosice,Jihomoravský kraj,CZE,Czechia Czechoslovakia,200.0,100.0,N/A
5754,Dejan Bodiroga,1973-03-02,Zrenjanin,Srednji Banat,SRB,Serbia and Montenegro,205.0,110.0,N/A
5756,Miklós Boháty,1935-12-06,Fegyvernek,Jász-Nagykun-Szolnok,HUN,Hungary,192.0,82.0,1983-06-19
5758,Pavol Bojanovský,1953-09-06,Bratislava,Bratislava,SVK,Czechoslovakia,192.0,82.0,N/A
5761,Aleksandr Boloshev,1947-03-12,Elektrogorsk,Moskva,RUS,Soviet Union,205.0,105.0,2010-07-16
5763,Marco Bonamico,1957-01-18,Genova (Genoa),Genova,ITA,Italy,200.0,94.0,N/A
5766,Enrico Bovone,1946-03-30,Novi Ligure,Alessandria,ITA,Italy,210.0,105.0,2001-05-02
5768,Bob Boozer,1937-04-26,Omaha,Nebraska,USA,United States,203.0,99.0,2012-05-19
5772,Ray Borner,1962-05-27,Ballarat,Victoria,AUS,Australia,208.0,117.0,N/A
5773,Vince Boryla,1927-03-11,East Chicago,Indiana,USA,United States,195.0,95.0,2016-03-27
5777,Dick Boushka,1934-07-29,Springfield,Illinois,USA,United States,195.0,95.0,2019-02-19
5778,Wayne Brabender,1945-10-16,Montevideo,Minnesota,USA,Spain,193.0,76.0,N/A
5779,Kamil Brabenec,1951-02-04,Znojmo,Jihomoravský kraj,CZE,Czechoslovakia,193.0,81.0,N/A
5780,Bill Bradley,1943-07-28,Crystal City,Missouri,USA,United States,196.0,93.0,N/A
5781,Mark Bradtke,1968-09-27,Adelaide,South Australia,AUS,Australia,209.0,120.0,N/A
5782,Romanas Brazdauskis,1964-02-20,Kretinga,Klaipėda,LTU,Lithuania,204.0,108.0,N/A
5783,Boycho Branzov,1946-05-28,Burgas,Burgas,BUL,Bulgaria,200.0,92.0,2003-06-02
5785,Uwe Brauer,1962-07-11,Leverkusen,Nordrhein-Westfalen,GER,West Germany,192.0,83.0,N/A
5786, Fritz,1941-07-18,Rio de Janeiro,Rio de Janeiro,BRA,Brazil,193.0,92.0,N/A
5789,Jim Brewer,1951-12-03,Maywood,Illinois,USA,United States,206.0,100.0,N/A
5794,Earl Brown,1952-06-23,N/A,N/A,N/A,Puerto Rico,208.0,100.0,N/A
5798,Roberto Brunamonti,1959-04-14,Spoleto,Perugia,ITA,Italy,191.0,80.0,N/A
5800,Sauro Bufalini,1941-04-28,Pisa,Pisa,ITA,Italy,197.0,95.0,2012-04-01
5804,Tommy Burleson,1952-02-24,Crossnore,North Carolina,USA,United States,223.0,102.0,N/A
5808,Peter Byrne,1948-01-29,Melbourne,Victoria,AUS,Australia,193.0,92.0,N/A
5814,Joe Caldwell,1941-11-01,Texas City,Texas,USA,United States,196.0,89.0,N/A
5815,Antonio Calebotta,1930-06-30,Split,Splitsko-dalmatinska županija,CRO,Italy,204.0,88.0,2002-03-23
5819,Andy Campbell,1956-07-21,Melbourne,Victoria,AUS,Australia,218.0,93.0,N/A
5830, Cadum,1959-10-04,São Paulo,São Paulo,BRA,Brazil,200.0,92.0,N/A
5832,Gordon Carpenter,1919-09-24,Saddle,Arkansas,USA,United States,200.0,100.0,1988-03-08
5833,Kenny Carr,1955-08-15,Washington,District of Columbia,USA,United States,200.0,102.0,N/A
5836,Wayne Carroll,1959-01-03,Melbourne,Victoria,AUS,Australia,195.0,92.0,N/A
5840,Eddie Casiano,1972-09-20,New York,New York,USA,Puerto Rico,192.0,86.0,N/A
5842,John Cassidy,1947-06-09,Calgary,Alberta,CAN,Canada,196.0,89.0,N/A
5843, Caio,1974-09-18,Casa Branca,São Paulo,BRA,Brazil,195.0,89.0,N/A
5846,Henryk Cegielski,1945-12-31,Leszno,Wielkopolskie,POL,Poland,193.0,83.0,2015-02-04
5847,Janusz Cegliński,1949-04-06,Gdańsk,Pomorskie,POL,Poland,201.0,86.0,N/A
5848,Mauro Cerioni,1948-08-03,Castelvetro Piacentino,Piacenza,ITA,Italy,194.0,83.0,N/A
5852,Patrick Cham,1953-05-18,Saint-Claude,Guadeloupe,FRA,France,195.0,N/A,N/A
5854,Art Chapman,1912-10-28,Victoria,British Columbia,CAN,Canada,191.0,N/A,1986-02-03
5856,Pedro Chappé,1945-08-16,La Habana (Havana),Ciudad de La Habana,CUB,Cuba,195.0,97.0,2003-05-15
5873,Jo Dong-Gi,1971-05-21,N/A,N/A,N/A,Republic of Korea,197.0,N/A,N/A
5882,Fanis Christodoulou,1965-05-22,Athina (Athens),Attiki,GRE,Greece,202.0,110.0,N/A
5886,Jeon Hui-Cheol,1973-06-26,Seoul,Seoul,KOR,Republic of Korea,195.0,N/A,N/A
5888,Jeong Gyeong-Ho,1970-06-14,Seoul,Seoul,KOR,Republic of Korea,205.0,97.0,N/A
5892,Yaya Cissokho,1955-01-24,N/A,N/A,N/A,Senegal,196.0,87.0,N/A
5894,John Clawson,1944-05-15,Duluth,Minnesota,USA,United States,193.0,91.0,2018-12-15
5899,Herlander Coimbra,1968-06-16,Luanda,Luanda,ANG,Angola,200.0,78.0,N/A
5901,Ken Cole,1943-10-15,Randwick,New South Wales,AUS,Australia,204.0,89.0,N/A
5902,Frank Cole,1912-08-19,Birmingham,England,GBR,Great Britain,195.0,N/A,1995-11-26
5904,Mickey Coll,1951-02-12,San Juan,Puerto Rico,PUR,Puerto Rico,196.0,86.0,1972-12-23
5905,Doug Collins,1951-07-28,Christopher,Illinois,USA,United States,198.0,82.0,N/A
5906,Javier Colón,1969-06-04,Ponce,Puerto Rico,PUR,Puerto Rico,201.0,85.0,N/A
5907,Jean-Jacques da Conceição,1964-04-03,Kinshasa,Kinshasa,COD,Angola,198.0,100.0,N/A
5913,Francisco Córdova,1944-03-14,Bayamón,Puerto Rico,PUR,Puerto Rico,196.0,86.0,N/A
5915,Krešimir Ćosić,1948-11-26,Zagreb,Grad Zagreb,CRO,Yugoslavia,209.0,94.0,1995-05-25
5919,Mel Counts,1941-10-16,Coos Bay,Oregon,USA,United States,213.0,102.0,N/A
5923,Perry Crosswhite,1947-09-22,Washington,District of Columbia,USA,Australia,206.0,92.0,N/A
5927,Teo Cruz,1942-01-08,Santurce,Puerto Rico,PUR,Puerto Rico,200.0,81.0,2005-08-31
5928,Tibor Cselkó,1931-05-08,Budapest,Budapest,HUN,Hungary,195.0,85.0,N/A
5935,Zoran Čutura,1962-03-12,Zagreb,Grad Zagreb,CRO,Yugoslavia,202.0,97.0,N/A
5936,Vladimir Cvetković,1941-05-24,Loznica,Mačva,SRB,Yugoslavia,196.0,92.0,N/A
5937,Danko Cvjetićanin,1963-10-16,Zagreb,Grad Zagreb,CRO,Croatia Yugoslavia,199.0,90.0,N/A
5938,Krystian Czernichowski,1930-02-06,Lviv,Lviv,UKR,Poland,194.0,81.0,2014-11-13
5940,Richard Dacoury,1959-07-06,Abidjan,Abidjan,CIV,France,195.0,N/A,N/A
5941,Mel Dalgleish,1959-01-24,Springvale,Victoria,AUS,Australia,198.0,89.0,N/A
5942,Dražen Dalipagić,1951-11-27,Mostar,Hercegovačko-neretvanski kanton,BIH,Yugoslavia,197.0,95.0,N/A
5943,Raymond Dalmau,1948-10-28,San Juan,Puerto Rico,PUR,Puerto Rico,194.0,100.0,N/A
5944,Brad Dalton,1959-09-12,Sydney,New South Wales,AUS,Australia,202.0,105.0,N/A
5946,Miroljub Damjanović,1950-11-25,N/A,N/A,N/A,Yugoslavia,202.0,88.0,N/A
5947,George Dancis,1932-11-28,Rīga,Rīga,LAT,Australia,198.0,N/A,2021-04-20
5948,Mike Dancis,1939-09-10,Rīga,Rīga,LAT,Australia,201.0,105.0,2020-01-29
5950,Predrag Danilović,1970-02-26,Sarajevo,Kanton Sarajevo,BIH,Serbia and Montenegro,201.0,99.0,N/A
5951,Adrian Dantley,1955-02-28,Washington,District of Columbia,USA,United States,195.0,95.0,N/A
5953,Chuck Darling,1930-03-20,Denison,Iowa,USA,United States,203.0,102.0,2021-04-06
5956,Ian Davies,1956-01-29,Launceston,Tasmania,AUS,Australia,198.0,88.0,2013-11-07
5960,Walter Davis,1954-09-09,Pineville,North Carolina,USA,United States,195.0,86.0,2023-11-02
5963, Zé Luiz,1929-03-01,Belo Horizonte,Minas Gerais,BRA,Brazil,195.0,94.0,1986-05-18
5965,Victor de Carvalho,1969-02-20,Luanda,Luanda,ANG,Angola,193.0,89.0,N/A
5966, Adilson,1951-12-03,São Paulo,São Paulo,BRA,Brazil,195.0,88.0,2009-02-03
5969,Juan de la Cruz,1954-02-06,Pasteur,Provincia de Buenos Aires,ARG,Spain,205.0,89.0,N/A
5970,Esteban de la Fuente,1968-11-18,Buenos Aires,Ciudad Autónoma de Buenos Aires,ARG,Argentina,193.0,105.0,N/A
5973,Edgar de León,1964-11-02,Santurce,Puerto Rico,PUR,Puerto Rico,203.0,91.0,N/A
5974,Francisco de León,1961-07-25,Guaynabo,Puerto Rico,PUR,Puerto Rico,208.0,88.0,N/A
5980, Sérgio Macarrão,1945-02-24,Rio de Janeiro,Rio de Janeiro,BRA,Brazil,191.0,88.0,N/A
5982,Don Dee,1943-08-09,Booneville,Missouri,USA,United States,201.0,93.0,2014-11-26
5983,Jean-Luc Deganis,1959-03-10,Moyeuvre-Grande,Moselle,FRA,France,203.0,N/A,N/A
5985,Carlos del Pozo,1943-04-06,Santiago de Cuba,Santiago de Cuba,CUB,Cuba,198.0,87.0,2018-04-28
5987,Fabrizio Della Fiori,1951-09-01,Formigara,Cremona,ITA,Italy,204.0,102.0,N/A
5998,Omar Dia,1955-01-01,N/A,N/A,N/A,Senegal,196.0,82.0,N/A
6000,Modou Sady Diagne,1954-12-05,N/A,N/A,N/A,Senegal,196.0,82.0,N/A
6004,David Dias,1969-04-21,Luanda,Luanda,ANG,Angola,199.0,108.0,N/A
6006,Víctor Díaz,1968-02-04,Miranda,Lara,VEN,Venezuela,198.0,N/A,N/A
6008,Darius Dimavičius,1968-04-08,Kaunas,Kaunas,LTU,Lithuania,204.0,95.0,N/A
6010,Mamadou Diop,1955-03-26,N/A,N/A,N/A,Senegal,194.0,84.0,N/A
6013,Farouk Diouri,1943-01-27,Casablanca,Casablanca-Settat,MAR,Morocco,195.0,75.0,N/A
6014,Terry Dischinger,1940-11-21,Terre Haute,Indiana,USA,United States,198.0,86.0,2023-10-09
6015,Vlade Divac,1968-02-03,Prijepolje,Zlatibor,SRB,Serbia Serbia and Montenegro Yugoslavia,213.0,110.0,N/A
6018, Olívia,1974-02-03,Rio de Janeiro,Rio de Janeiro,BRA,Brazil,211.0,100.0,N/A
6019,Hristo Doychinov,1944-01-19,N/A,N/A,N/A,Bulgaria,202.0,105.0,2015-01-01
6020,Jan Dolczewski,1948-07-11,Leszno,Wielkopolskie,POL,Poland,193.0,90.0,N/A
6021,Leszek Doliński,1956-06-29,Koszalin,Zachodniopomorskie,POL,Poland,198.0,90.0,N/A
6025,John Dorge,1962-10-17,Toowoomba,Queensland,AUS,Australia,209.0,118.0,N/A
6026,Max Dorigo,1936-09-02,Paris,Paris,FRA,France,192.0,85.0,N/A
6028,Zdeněk Douša,1947-03-05,Praha (Prague),Hlavní město Praha,CZE,Czechoslovakia,212.0,110.0,2023-11-03
6030,Sreten Dragojlović,1938-05-06,Kraljevo,Raška,SRB,Yugoslavia,191.0,91.0,1971-11-02
6032,Clyde Drexler,1962-06-22,New Orleans,Louisiana,USA,United States,200.0,101.0,N/A
6037,Luis Duarte,1941-04-10,Piura,Piura,PER,Peru,197.0,88.0,2017-09-03
6038,Raúl Duarte,1944-11-11,Piura,Piura,PER,Peru,206.0,89.0,N/A
6039,Ricardo Duarte,1940-02-09,Santa Fe de Jauja,Junín,PER,Peru,202.0,91.0,N/A
6040,Raúl Dubois,1959-01-02,N/A,N/A,N/A,Cuba,194.0,67.0,N/A
6041,Hervé Dubuisson,1957-08-08,Douai,Nord,FRA,France,197.0,N/A,N/A
6044,Eugeniusz Durejko,1950-11-15,Ostróda,Warmińsko-Mazurskie,POL,Poland,202.0,101.0,N/A
6049,Ivan Dvorny,1952-01-05,Yasnaya Polyana,Omsk,RUS,Soviet Union,207.0,105.0,2015-09-21
6053,Gintaras Einikis,1969-09-30,Kretinga,Klaipėda,LTU,Lithuania,208.0,120.0,N/A
6057,Abdel Hadi El-Gazzar,1960-07-16,N/A,N/A,N/A,Egypt,194.0,80.0,N/A
6059,Ashraf El-Kordy,1967-01-15,N/A,N/A,N/A,Egypt,196.0,89.0,N/A
6062,Ahmed El-Saharty,1950-08-26,N/A,N/A,N/A,Egypt,198.0,85.0,N/A
6064,Emad El-Din Mahmoud Ali,1966-03-21,N/A,N/A,N/A,Egypt,202.0,89.0,N/A
6066,Mohamed El-Shakeri,1968-11-07,N/A,N/A,N/A,Egypt,198.0,94.0,N/A
6072,Jan Enjebo,1958-02-14,Solna,Stockholm,SWE,Sweden,193.0,95.0,N/A
6078,Gabriel Estaba,1965-03-24,Carúpano,Sucre,VEN,Venezuela,198.0,N/A,N/A
6079,Miguel Estrada,1950-06-16,Madrid,Madrid,ESP,Spain,208.0,90.0,N/A
6081,Rolando Etchepare,1929-10-06,Concepción,Biobío,CHI,Chile,193.0,N/A,2004-07-01
6085,Patrick Ewing,1962-08-05,Kingston,Kingston,JAM,United States,213.0,109.0,N/A
6092,Daniel Farabello,1973-10-18,Colón,Entre Ríos,ARG,Argentina,193.0,98.0,N/A
6093,Osman Hassan,1952-01-27,N/A,N/A,N/A,Egypt,192.0,80.0,N/A
6094,Panagiotis Fasoulas,1963-05-12,Thessaloniki,Thessalia,GRE,Greece,213.0,108.0,N/A
6096,Sten Feldreich,1955-07-24,Stockholm,Stockholm,SWE,Sweden,211.0,96.0,N/A
6100,Xavi Fernández,1968-02-12,Hospitalet de Llobregat,Barcelona,ESP,Spain,194.0,84.0,N/A
6102, Demétrius,1973-07-17,São Paulo,São Paulo,BRA,Brazil,193.0,82.0,N/A
6103, Rolando,1964-05-24,Curitiba,Paraná,BRA,Brazil,214.0,105.0,N/A
6108,Krzysztof Fikiel,1958-02-03,Rdziostów,Małopolskie,POL,Poland,206.0,92.0,N/A
6113,Scott Fisher,1963-07-20,San José,California,USA,Australia,201.0,105.0,N/A
6114,Ottorino Flaborea,1940-03-05,Concordia Sagittaria,Venezia,ITA,Italy,197.0,105.0,N/A
6116,Vern Fleming,1962-02-02,New York,New York,USA,United States,195.0,84.0,N/A
6120,Jorge Flores,1954-01-31,N/A,N/A,N/A,Mexico,200.0,90.0,N/A
6121,Manuel Flores,1951-07-23,Mérida,Badajoz,ESP,Spain,193.0,83.0,N/A
6125,Jim Forbes,1952-07-18,Fort Rucker,Alabama,USA,United States,203.0,91.0,2022-01-21
6126,Gib Ford,1931-09-14,Tulia,Texas,USA,United States,193.0,91.0,2017-01-10
6128,Joe Fortenberry,1911-04-01,Slidell,Texas,USA,United States,203.0,84.0,1993-06-03
6131,Víctor Frattini,1956-02-19,N/A,N/A,N/A,Uruguay,200.0,91.0,N/A
6133,Marc Freiberger,1928-11-27,Amarillo,Texas,USA,United States,211.0,98.0,2005-06-29
6136,Seiji Fujie,1941-06-15,N/A,N/A,N/A,Japan,192.0,79.0,N/A
6142,László Gabányi,1935-05-15,Hódmezővásárhely,Csongrád,HUN,Hungary,202.0,95.0,1981-06-16
6146,Juan José Gallo,1924-10-18,Iquique,Tarapacá,CHI,Chile,191.0,N/A,2003-06-10
6147, Agra,1956-07-31,Recife,Pernambuco,BRA,Brazil,194.0,78.0,N/A
6149,Jesús García,1952-02-24,N/A,N/A,N/A,Mexico,204.0,97.0,N/A
6158,John Gardiner,1943-03-03,Newcastle,New South Wales,AUS,Australia,191.0,89.0,2014-05-17
6159,Juan Gazsó,1922-11-19,Telečka,Zapadna Bačka,SRB,Argentina,195.0,N/A,2003-09-15
6160,Guido Gatti,1938-04-29,Gubbio,Perugia,ITA,Italy,192.0,85.0,N/A
6161,Raymond Gause,1961-04-02,Memphis,Tennessee,USA,Puerto Rico,196.0,88.0,N/A
6162,Giovanni Gavagnin,1936-09-15,Portogruaro,Venezia,ITA,Italy,200.0,94.0,2013-03-03
6163,Andrew Gaze,1965-07-24,Melbourne,Victoria,AUS,Australia,201.0,96.0,N/A
6169,Pietro Generali,1958-10-19,Bologna,Bologna,ITA,Italy,205.0,100.0,N/A
6173, Boccardo,1936-01-28,São Manuel,São Paulo,BRA,Brazil,192.0,N/A,2018-11-18
6174, Zé Geraldo,1950-09-18,Presidente Prudente,São Paulo,BRA,Brazil,200.0,79.0,N/A
6176,Holger Geschwindner,1945-12-09,Bad Nauheim,Hessen,GER,West Germany,192.0,92.0,N/A
6179,Enrico Gilardi,1957-01-20,Roma,Roma,ITA,Italy,193.0,94.0,N/A
6185,Árpád Glatz,1939-01-05,Rákosliget,Budapest,HUN,Hungary,191.0,84.0,2000-12-05
6186,Hansi Gnad,1963-06-04,Darmstadt,Hessen,GER,Germany,208.0,110.0,N/A
6187,Valery Goborov,1965-01-20,Kherson,Kherson,UKR,Soviet Union,211.0,115.0,1989-09-07
6194,Yves Gominon,1933-07-05,Clermont-Ferrand,Puy-de-Dôme,FRA,France,193.0,N/A,2016-03-28
6196,Gong Xiaobin,1969-11-23,Jinan,Shandong,CHN,People's Republic of China,202.0,100.0,N/A
6201,Rostyn González,1964-02-14,Miranda,Lara,VEN,Venezuela,198.0,100.0,N/A
6206,Radvilas Gorauskas,1941-02-03,Kazlų Rūda,Marijampolė,LTU,Brazil,196.0,100.0,1983-01-01
6207,Slobodan Gordić,1937-09-28,Čačak,Moravica,SRB,Yugoslavia,192.0,93.0,N/A
6211,Henri Grange,1934-09-14,Saillans,Drôme,FRA,France,192.0,88.0,N/A
6212,Jeff Grayer,1965-12-17,Flint,Michigan,USA,United States,195.0,91.0,N/A
6215,Alex Groza,1926-10-07,Martins Ferry,Ohio,USA,United States,200.0,100.0,1995-01-21
6217,Ernie Grunfeld,1955-04-24,Satu Mare,Satu Mare,ROU,United States,198.0,102.0,N/A
6222,Arturo Guerrero,1948-08-30,León,Guanajuato,MEX,Mexico,192.0,84.0,N/A
6224,Alioune Badara Guèye,1949-01-21,Dakar,Dakar,SEN,Senegal,197.0,75.0,N/A
6225,Jorge Guillén,1937-01-13,Jerez de la Frontera,Cádiz,ESP,Spain,192.0,80.0,2023-10-16
6234,Alejandro Guzmán,1945-12-08,Durango,Durango,MEX,Mexico,193.0,88.0,N/A
6244,Burdie Haldorson,1934-01-12,Austin,Minnesota,USA,United States,206.0,102.0,2023-10-13
6245,Cameron Hall,1957-01-02,Hamilton,Ontario,CAN,Canada,201.0,96.0,N/A
6246,Hideki Hamaguchi,1956-01-04,N/A,N/A,N/A,Japan,195.0,103.0,N/A
6248,Han Gi-Beom,1964-06-07,N/A,N/A,N/A,Republic of Korea,207.0,85.0,N/A
6250,Lars Hansen,1954-09-27,København (Copenhagen),Hovedstaden,DEN,Canada,216.0,105.0,N/A
6252,Penny Hardaway,1972-07-18,Memphis,Tennessee,USA,United States,200.0,91.0,N/A
6253,Juha Harjula,1942-06-20,Helsinki,Uusimaa,FIN,Finland,191.0,70.0,2020-03-12
6254,Henning Harnisch,1968-04-15,Marburg,Hessen,GER,Germany,202.0,93.0,N/A
6255,Keith Hartley,1940-10-15,Vancouver,British Columbia,CAN,Canada,200.0,85.0,N/A
6258,John Hatch,1962-02-23,Calgary,Alberta,CAN,Canada,198.0,95.0,N/A
6259,John Hatch,1947-01-04,Colonia Juárez,Chihuahua,MEX,Mexico,194.0,86.0,N/A
6260,Joe Hatton,1948-05-17,Ponce,Puerto Rico,PUR,Puerto Rico,191.0,73.0,2022-07-01
6261,Nobuo Hattori,1947-07-19,N/A,N/A,N/A,Japan,197.0,83.0,N/A
6262,Roger Haudegand,1932-02-20,Marly,Nord,FRA,France,198.0,N/A,2017-05-19
6264,Spencer Haywood,1949-04-22,Silver City,Mississippi,USA,United States,203.0,102.0,N/A
6266,Walt Hazzard,1942-04-15,Philadelphia,Pennsylvania,USA,United States,191.0,91.0,2011-11-18
6273,Gord Herbert,1959-02-16,Penticton,British Columbia,CAN,Canada,198.0,91.0,N/A
6279,Carl Herrera,1966-12-14,N/A,N/A,N/A,Venezuela,205.0,102.0,N/A
6281,Alberto Herreros,1969-04-20,Madrid,Madrid,ESP,Spain,200.0,98.0,N/A
6284,Grant Hill,1972-10-05,Dallas,Texas,USA,United States,203.0,102.0,N/A
6288,László Hódy,1934-07-10,Szeged,Csongrád,HUN,Australia Hungary,192.0,84.0,2023-05-26
6294,Bill Hosket,1946-12-20,Dayton,Ohio,USA,United States,203.0,102.0,N/A
6295,Bill Hougland,1930-06-20,Caldwell,Kansas,USA,United States,195.0,86.0,2017-03-06
6298,Hu Zhangbao,1963-04-05,N/A,N/A,N/A,People's Republic of China,216.0,135.0,N/A
6299,Huang Yunlong,1960-07-10,Quanzhou,Fujian,CHN,People's Republic of China,200.0,95.0,N/A
6300,Phil Hubbard,1956-12-13,Canton,Ohio,USA,United States,200.0,88.0,N/A
6304,Hyeon Ju-Yeop,1973-07-27,Seoul,Seoul,KOR,Republic of Korea,195.0,105.0,N/A
6309,Darrall Imhoff,1938-10-11,San Gabriel,California,USA,United States,211.0,98.0,2017-06-30
6311,Jesús Iradier,1949-07-19,Madrid,Madrid,ESP,Spain,193.0,85.0,N/A
6313,Adel Ibrahim,1951-03-28,N/A,N/A,N/A,Egypt,198.0,97.0,N/A
6315,Vicente Ithier,1962-04-22,N/A,N/A,N/A,Puerto Rico,191.0,84.0,N/A
6316,Takashi Itoyama,1932-11-14,N/A,N/A,N/A,Japan,195.0,85.0,1983-08-17
6318,Michael Jackel,1959-10-19,Vancouver,British Columbia,CAN,Germany,199.0,96.0,N/A
6320,Luke Jackson,1941-10-31,San Marcos,Texas,USA,United States,206.0,107.0,2022-10-12
6325,Vinko Jelovac,1948-09-18,Pazin,Istarska županija,CRO,Yugoslavia,208.0,94.0,N/A
6326,Tonny Jensen,1971-09-07,Wagga Wagga,New South Wales,AUS,Australia,195.0,90.0,N/A
6328,Željko Jerkov,1953-11-06,Pula,Istarska županija,CRO,Yugoslavia,208.0,94.0,N/A
6330,Ji Zhaoguang,1956-12-05,N/A,N/A,N/A,People's Republic of China,194.0,90.0,N/A
6331,Andrés Jiménez,1962-06-06,Carmona,Sevilla,ESP,Spain,205.0,91.0,N/A
6333, Janjão,1972-08-24,Campo Grande,Mato Grosso do Sul,BRA,Brazil,205.0,115.0,N/A
6336,Magic Johnson,1959-08-14,Lansing,Michigan,USA,United States,205.0,100.0,N/A
6338,Dwight Jones,1952-02-27,Houston,Texas,USA,United States,203.0,93.0,2016-07-25
6340,Bobby Jones,1951-12-18,Charlotte,North Carolina,USA,United States,203.0,93.0,N/A
6341,Wally Jones,1926-07-14,Harlan,Kentucky,USA,United States,193.0,102.0,2014-07-27
6342,Michael Jordan,1963-02-17,N/A,N/A,N/A,United States,198.0,90.0,N/A
6343,Sergėjus Jovaiša,1954-12-17,Anykščiai,Utena,LTU,Lithuania Soviet Union,195.0,85.0,N/A
6344,Kevin Joyce,1951-06-27,N/A,N/A,N/A,United States,191.0,86.0,N/A
6349,Edward Jurkiewicz,1948-01-22,Pruszcz Gdański,Pomorskie,POL,Poland,195.0,90.0,N/A
6351,Bangaly Kaba,1959-02-17,Dakar,Dakar,SEN,France,194.0,N/A,N/A
6352,Vladimir Kadlec,1957-07-09,Praha (Prague),Hlavní město Praha,CZE,West Germany,192.0,82.0,N/A
6357,Fahti Kamel,1952-10-24,N/A,N/A,N/A,Egypt,194.0,80.0,N/A
6358,Kamal Kamel Mohammed,1945-06-08,N/A,N/A,N/A,Egypt,196.0,86.0,N/A
6359,Takehiko Kanagoki,1914-06-17,Tokyo,Tokyo,JPN,Japan,192.0,N/A,1992-02-19
6366,Dragan Kapičić,1948-08-07,Beograd (Belgrade),Beograd,SRB,Yugoslavia,198.0,95.0,N/A
6373,Joon-Olof Karlsson,1957-09-20,Nyköping,Södermanland,SWE,Sweden,203.0,100.0,N/A
6374,Artūras Karnišovas,1972-04-27,Klaipėda,Klaipėda,LTU,Lithuania,203.0,96.0,N/A
6376,Andrzej Kasprzak,1946-03-14,Lublin,Lubelskie,POL,Poland,198.0,85.0,2023-08-24
6380,Dietrich Keller,1943-10-18,Mainz,Rheinland-Pfalz,GER,West Germany,208.0,102.0,N/A
6385,Damian Keogh,1962-02-01,Melbourne,Victoria,AUS,Australia,194.0,88.0,N/A
6387,Brian Kerle,1945-08-29,Auchenflower,Queensland,AUS,Australia,200.0,92.0,N/A
6388,Harry Kermode,1922-07-18,Nanaimo,British Columbia,CAN,Canada,193.0,87.0,2009-08-19
6392,Hisham Khalil,1963-11-08,N/A,N/A,N/A,Egypt,203.0,80.0,N/A
6393,Dragan Kićanović,1953-08-17,Čačak,Moravica,SRB,Serbia and Montenegro Yugoslavia,191.0,87.0,N/A
6401,Kim Seung-Gyu,1943-01-19,N/A,N/A,N/A,Republic of Korea,193.0,80.0,N/A
6402,Kim Yun-Ho,1963-03-21,N/A,N/A,N/A,Republic of Korea,192.0,82.0,N/A
6403,Kim Yu-Taek,1963-10-10,Seoul,Seoul,KOR,Republic of Korea,197.0,78.0,N/A
6407,Jim King,1943-02-09,New Orleans,Louisiana,USA,United States,201.0,91.0,N/A
6408,Norihiko Kitahara,1954-12-11,Ina,Nagano,JPN,Japan,201.0,100.0,N/A
6409, Rogério,1971-03-26,Porto Alegre,Rio Grande do Sul,BRA,Brazil,201.0,101.0,N/A
6410,Joe Kleine,1962-01-04,Colorado Springs,Colorado,USA,United States,211.0,122.0,N/A
6411,Vlastibor Klimeš,1953-08-17,Praha (Prague),Hlavní město Praha,CZE,Czechoslovakia,197.0,92.0,N/A
